record_key,place_id,data_id,restaurant_name,address,section,item_name,description,price,currency,source_url,source_type,raw_text
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",CAVA BRUT,"arte latino, spain",,13,USD,https://harpcrown.com/menu,html_heuristic,"arte latino, spain | 13"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",PROSECCO ROSÉ,"acinum, veneto, italy",,14,USD,https://harpcrown.com/menu,html_heuristic,"acinum, veneto, italy | 14"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",PROSECCO,"i castelli, montorso vicentino, italy",,14,USD,https://harpcrown.com/menu,html_heuristic,"i castelli, montorso vicentino, italy | 14"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",ZERO-PROOF,PERONI,.0%,0,USD,https://harpcrown.com/menu,html_heuristic,PERONI 0.0%
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",PERONI 0.0%,"alcohol free italian lager, italy",.0% | 8,0,USD,https://harpcrown.com/menu,html_heuristic,"alcohol free italian lager, italy 0.0% | 8"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",FREE BIRD,"n/a rum, n/a red aperitif, pineapple, lime",,9,USD,https://harpcrown.com/menu,html_heuristic,"n/a rum, n/a red aperitif, pineapple, lime | 9"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",EVERGREEN,"cardamom tea, fresh mint",,7,USD,https://harpcrown.com/menu,html_heuristic,"cardamom tea, fresh mint | 7"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",VELVET SOLSTICE,"allspice, pineapple, grapefruit, n/a red aperitif",,8,USD,https://harpcrown.com/menu,html_heuristic,"allspice, pineapple, grapefruit, n/a red aperitif | 8"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",Happy Hour,Plates,,08,USD,https://harpcrown.com/menu,html_heuristic,Plates 08
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",SANSOM SODA,"gin, elderflower, mint , soda",,7,USD,https://harpcrown.com/menu,html_heuristic,"gin, elderflower, mint , soda | 7"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",SUNSET KISS,"hornitos plata tequila, aperol, lemon",,7,USD,https://harpcrown.com/menu,html_heuristic,"hornitos plata tequila, aperol, lemon | 7"
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",FEATURED WINE,red and white daily selection,,6,USD,https://harpcrown.com/menu,html_heuristic,red and white daily selection | 6
place_id:ChIJQa1JHDDGxokRGExiHLDYVOA,ChIJQa1JHDDGxokRGExiHLDYVOA,0x89c6c6301c49ad41:0xe054d8b01c624c18,Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102",FEATURED BEER,daily selection,,5,USD,https://harpcrown.com/menu,html_heuristic,daily selection | 5
place_id:ChIJjaJHUYTIxokR6hUWfTrQpu4,ChIJjaJHUYTIxokR6hUWfTrQpu4,0x89c6c8845147a28d:0xeea6d03a7d1615ea,High Street,"101 S 9th St Suite 106, Philadelphia, PA 19107",LUNCH,TUESDAY-FRIDAY,:30AM-3:00PM,11,USD,https://highstreetonmarket.com/menu/lunch-menu/,html_heuristic,TUESDAY-FRIDAY 11:30AM-3:00PM
place_id:ChIJjaJHUYTIxokR6hUWfTrQpu4,ChIJjaJHUYTIxokR6hUWfTrQpu4,0x89c6c8845147a28d:0xeea6d03a7d1615ea,High Street,"101 S 9th St Suite 106, Philadelphia, PA 19107",,A SWEET NEW YEAR STARTS HERE,,11,USD,https://highstreetonmarket.com/menu/lunch-menu/,html_heuristic,"lunch | High Street Philadelphia LUNCH TUESDAY-FRIDAY 11:30AM-3:00PM subject to change Loading menu… Open PDF in new tab → Hours DINNER Tuesday - Thursday | 4:30PM - 9:00PM Friday + Saturday | 4:30PM - 9:30PM LUNCH Tuesday - Friday | 11:30AM - 3:00PM WEEKEND BRUNCH Saturday + Sunday | 10AM - 3PM Stay Connected Join our mailing list Careers Instagram Facebook 101 S. 9th Street Philadelphia, PA 19107 info@highstreetphilly.com 215.625.0988 © 2026 High Street Hospitality Group. All rights reserved. A SWEET NEW YEAR STARTS HERE Gather around the table with a Rosh Hashanah dinner for four, prepared "
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",House Cocktails,"vodka, house squeezed lemonade, thyme syrup glass $12 carafe",,24,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,"vodka, house squeezed lemonade, thyme syrup glass $12 carafe $24"
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",House Cocktails,"red wine, apple b randy, rosemary simple, citrus glass $12 carafe",,24,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,"red wine, apple b randy, rosemary simple, citrus glass $12 carafe $24"
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",House Cocktails,"gin, campari, sweet vermouth",,14,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,"gin, campari, sweet vermouth $14"
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",House Cocktails,"rye, luxardo , absinthe rinse, peeled citrus",,16,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,"rye, luxardo , absinthe rinse, peeled citrus $16"
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",House Cocktails,“Roaster’s Daughter” special blend,,14,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,“Roaster’s Daughter” special blend $14
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Wine By The Glass & Bottle,glass $13 / bottle,,58,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,glass $13 / bottle $58
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Wine By The Carafe,glass $12 / carafe,,32,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,glass $12 / carafe $32
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Canned Beers,ITALIAN SODAS,,4,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,ITALIAN SODAS $4
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Nonni ’S,SPAGHETTI & MEATBALLS,,25,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,SPAGHETTI & MEATBALLS $25
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Sunday Gravy,in,,4,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,in 4 hour san marzano pork marinara
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Sunday Gravy,20% gratuity on parties,,5,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,20% gratuity on parties 5 or more
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Coffee & Tea,Corsica,,4,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,Corsica $4
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Coffee & Tea,Decaf Monte Carlo,,4,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,Decaf Monte Carlo $4
place_id:ChIJvVEYlSXGxokR-T68hnrA0oI,ChIJvVEYlSXGxokR-T68hnrA0oI,0x89c6c625951851bd:0x82d2c07a86bc3ef9,Little Nonna's,"1234 Locust St, Philadelphia, PA 19107",Coffee & Tea,hot teas,,4,USD,http://littlenonnas.com/Menus/LN_DINNER_MENU_5_8_26.pdf,pdf_text,hot teas $4
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",PENICILLIN,dewar's and laphroaig,"scotches, ginger, lemon, agave",10,USD,https://charliewasasinner.com/,html_heuristic,"dewar's and laphroaig 10 scotches, ginger, lemon, agave"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",BITBURGER PILS,"Bitburger, Pilsner,",.8%,4,USD,https://charliewasasinner.com/,html_heuristic,"Bitburger, Pilsner, 4.8%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",TONEWOOD FUEGOÂ,"New England IPA, New Jersey,",.2%,6,USD,https://charliewasasinner.com/,html_heuristic,"New England IPA, New Jersey, 6.2%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",VON TRAPP DUNKEL,"Von Trapp, Lager,",%,5.07,USD,https://charliewasasinner.com/,html_heuristic,"Von Trapp, Lager, 5.07%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",ANXO CIDRE BLANC,"Anxo, Hard Cider,",.9%,6,USD,https://charliewasasinner.com/,html_heuristic,"Anxo, Hard Cider, 6.9%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",OXBOW FARMHOUSE,"Saison, Maine",.0%,6,USD,https://charliewasasinner.com/,html_heuristic,"Saison, Maine 6.0%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",LINDEMANâS PECHE,"Lambic, Belgium",25oz|.5%,2,USD,https://charliewasasinner.com/,html_heuristic,"Lambic, Belgium |25oz| 2.5%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CUVEE des TROLLS,"Unfiltered Blonde, Belgium",.2oz| 7.0%,11,USD,https://charliewasasinner.com/,html_heuristic,"Unfiltered Blonde, Belgium|11.2oz| 7.0%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",UNIBROUE LA FIN DU MONDE,"Tripel, Quebec",.4oz| 9.0%,25,USD,https://charliewasasinner.com/,html_heuristic,"Tripel, Quebec |25.4oz| 9.0%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",AYINGER BRAU-WEISSE,"Hefeweizen, Germany",.9| 5.1%,16,USD,https://charliewasasinner.com/,html_heuristic,"Hefeweizen, Germany |16.9| 5.1%"
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CHARLIE'S RENDEZVOUS,serves,,2,USD,https://charliewasasinner.com/,html_heuristic,serves 2
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CARAMELIZED EGGPLANT BAO BUN,Sunday - Thursday,:00 PM - 11:00 PM,4,USD,https://charliewasasinner.com/,html_heuristic,Sunday - Thursday: 4:00 PM - 11:00 PM
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CARAMELIZED EGGPLANT BAO BUN,*Kitchen closes at,:00 PM,10,USD,https://charliewasasinner.com/,html_heuristic,*Kitchen closes at 10:00 PM
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CARAMELIZED EGGPLANT BAO BUN,*Late Night Menu,:00 PM â 11:00 PM,10,USD,https://charliewasasinner.com/,html_heuristic,*Late Night Menu: 10:00 PM â 11:00 PM
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CARAMELIZED EGGPLANT BAO BUN,Friday - Saturday,:00 PM - 2:00 AM,4,USD,https://charliewasasinner.com/,html_heuristic,Friday - Saturday: 4:00 PM - 2:00 AM
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CARAMELIZED EGGPLANT BAO BUN,*Kitchen closes at,:00 PM,11,USD,https://charliewasasinner.com/,html_heuristic,*Kitchen closes at 11:00 PM
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CARAMELIZED EGGPLANT BAO BUN,*Late Night Menu,:00 PM - 2:00 AM,11,USD,https://charliewasasinner.com/,html_heuristic,*Late Night Menu 11:00 PM - 2:00 AM
place_id:ChIJq7hqXS_GxokRbm5ud0CYz2Q,ChIJq7hqXS_GxokRbm5ud0CYz2Q,0x89c6c62f5d6ab8ab:0x64cf9840776e6e6e,Charlie was a sinner.,"131 S 13th St, Philadelphia, PA 19107",CARAMELIZED EGGPLANT BAO BUN,Happy Hour (Monday - Friday),:00 PM - 6:00 PM,4,USD,https://charliewasasinner.com/,html_heuristic,Happy Hour (Monday - Friday): 4:00 PM - 6:00 PM
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,WINTER 1.28,,26,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,WINTER 1.28.26
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,CAFÉ AMERICANO 4,,5,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,CAFÉ AMERICANO 4.5
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,CAFÉ CON LECHE 4,,5,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,CAFÉ CON LECHE 4.5
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,ESPRESSO 4,,5,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,ESPRESSO 4.5
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,CAFÉ CUBA LIBRE,,6,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,CAFÉ CUBA LIBRE 6
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,Add shot of Puerto Rican white rum +,,4,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,Add shot of Puerto Rican white rum +4
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,CAFÉ CUBANO,,5,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,CAFÉ CUBANO 5
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,CAPPUCCINO,,6,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,CAPPUCCINO 6
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,CORTADO 4,,5,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,CORTADO 4.5
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,ESPRESSO RUMTINI 14,,5,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,ESPRESSO RUMTINI 14.5
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",Fourthfourth,TROPICAL BLEND HOT TEA 4,,5,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,TROPICAL BLEND HOT TEA 4.5
place_id:ChIJ_8Tvm4XIxokRBA-RzDneztg,ChIJ_8Tvm4XIxokRBA-RzDneztg,0x89c6c8859befc4ff:0xd8cede39cc910f04,Cuba Libre Restaurant & Rum Bar,"10 S 2nd St, Philadelphia, PA 19106",After Dinner Rums And Liqueurs,parties of,,6,USD,https://www.cubalibrerestaurant.com/assets/pdfs/en/cuba-libre-philadelphia-tasting-menu.pdf?/en/philadelphia/menus/lunch/,pdf_text,parties of 6 or more
place_id:ChIJNzo2khjJxokRRSYqIP0Pqko,ChIJNzo2khjJxokRRSYqIP0Pqko,0x89c6c91892363a37:0x4aaa0ffd202a2645,Fitz on 4th,"743 S 4th St, Philadelphia, PA 19147",Vegan tapas & cocktails,All food & cocktails are,% Vegan.,100,USD,https://fitzon4th.com/,html_heuristic,All food & cocktails are 100% Vegan.
place_id:ChIJNzo2khjJxokRRSYqIP0Pqko,ChIJNzo2khjJxokRRSYqIP0Pqko,0x89c6c91892363a37:0x4aaa0ffd202a2645,Fitz on 4th,"743 S 4th St, Philadelphia, PA 19147",Vegan tapas & cocktails,Over,",000 Plant Based Guest Served!",92,USD,https://fitzon4th.com/,html_heuristic,"Over 92,000 Plant Based Guest Served!"
place_id:ChIJNzo2khjJxokRRSYqIP0Pqko,ChIJNzo2khjJxokRRSYqIP0Pqko,0x89c6c91892363a37:0x4aaa0ffd202a2645,Fitz on 4th,"743 S 4th St, Philadelphia, PA 19147",Fitz on 4th Summer Menu Highlight,July,", 2024",5,USD,https://fitzon4th.com/,html_heuristic,"July 5, 2024"
place_id:ChIJNzo2khjJxokRRSYqIP0Pqko,ChIJNzo2khjJxokRRSYqIP0Pqko,0x89c6c91892363a37:0x4aaa0ffd202a2645,Fitz on 4th,"743 S 4th St, Philadelphia, PA 19147",Fitz On 4th named one of the most underrated Restaurants in Philly.,January,", 2024",19,USD,https://fitzon4th.com/,html_heuristic,"January 19, 2024"
place_id:ChIJNzo2khjJxokRRSYqIP0Pqko,ChIJNzo2khjJxokRRSYqIP0Pqko,0x89c6c91892363a37:0x4aaa0ffd202a2645,Fitz on 4th,"743 S 4th St, Philadelphia, PA 19147",Fitz On 4th featured in ‘Dry January’ feature on NBC Philadelphia,January,", 2024",19,USD,https://fitzon4th.com/,html_heuristic,"January 19, 2024"
place_id:ChIJNzo2khjJxokRRSYqIP0Pqko,ChIJNzo2khjJxokRRSYqIP0Pqko,0x89c6c91892363a37:0x4aaa0ffd202a2645,Fitz on 4th,"743 S 4th St, Philadelphia, PA 19147",Menus:,Be assured our entire menu and cocktail selections are,% vegan.,100,USD,https://fitzon4th.com/,html_heuristic,Be assured our entire menu and cocktail selections are 100% vegan.
place_id:ChIJNzo2khjJxokRRSYqIP0Pqko,ChIJNzo2khjJxokRRSYqIP0Pqko,0x89c6c91892363a37:0x4aaa0ffd202a2645,Fitz on 4th,"743 S 4th St, Philadelphia, PA 19147",DID YOU KNOW?,You can reduce your carbon footprint by,% by adopting a vegan diet. ( We know of a good place to get started. ),73,USD,https://fitzon4th.com/,html_heuristic,You can reduce your carbon footprint by 73% by adopting a vegan diet. ( We know of a good place to get started. )
